age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
21,Private,301556,High School Grad,9,Never-married,Other-service,Own-child,White,Female,0,0,19,United-States,<=50K
18,Private,187240,High School Incomplete,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,18,United-States,<=50K
33,Private,594187,Masters,14,Married,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
52,Local-gov,152795,High School Grad,9,Married,Protective-serv,Husband,White,Male,0,0,52,United-States,>50K
31,Private,114691,High School Grad,9,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
31,Private,114691,High School Grad,9,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
48,Local-gov,383384,High School Grad,9,Married,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
28,Private,29444,High School Grad,9,Married,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
42,Federal-gov,53727,High School Grad,9,Married,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
43,Local-gov,113324,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
30,Private,342709,High School Grad,9,Married,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,179203,High School Incomplete,8,Never-married,Sales,Other-relative,White,Male,0,0,55,United-States,<=50K
46,Private,251474,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
22,Private,37894,High School Grad,9,Divorced,Other-service,Other-relative,White,Male,0,0,35,United-States,<=50K
18,State-gov,272918,High School Grad,9,Never-married,Adm-clerical,Own-child,Black,Male,0,0,15,United-States,<=50K
53,Private,151411,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
40,Private,210648,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,44,United-States,>50K
36,Self-employed,347491,Doctorate,16,Married,Prof-specialty,Husband,White,Male,0,0,35,United-States,<=50K
32,Private,255885,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,43,United-States,>50K
39,Private,356838,High School Grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,12,United-States,<=50K
46,Private,216164,High School Grad,9,Married,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
26,Local-gov,288781,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,42,United-States,<=50K
24,Private,161638,High School Grad,9,Married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,Ecuador,<=50K
28,Private,190525,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
25,Local-gov,276249,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
38,Private,245090,High School Grad,9,Married,Craft-repair,Husband,White,Male,0,0,40,Nicaragua,<=50K
42,State-gov,219682,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
28,Private,392100,High School Grad,9,Married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
36,Private,358682,Bachelors,13,Never-married,Exec-managerial,Other-relative,White,Male,0,0,50,United-States,<=50K
47,Private,262244,Bachelors,13,Never-married,Sales,Not-in-family,Black,Male,0,0,60,United-States,>50K
19,Private,182609,High School Grad,9,Never-married,Prof-specialty,Own-child,Black,Female,0,0,25,United-States,<=50K
35,Private,509462,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K
26,Private,213258,High School Grad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
54,Private,329733,High School Grad,9,Never-married,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,>50K
26,Private,29957,Masters,14,Never-married,Tech-support,Other-relative,White,Male,0,0,25,United-States,<=50K
51,Private,215854,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
27,Private,405765,High School Grad,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
32,Private,177792,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,48,United-States,>50K
52,Private,273514,High School Grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,Local-gov,332785,High School Grad,9,Never-married,Protective-serv,Own-child,White,Male,0,0,38,United-States,<=50K
42,Private,40151,Associate's degree,11,Married,Other-service,Husband,White,Male,0,0,30,United-States,<=50K
79,Self-employed,183686,Bachelors,13,Married,Sales,Husband,White,Male,0,0,20,United-States,>50K
50,Federal-gov,32801,Bachelors,13,Married,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,0,0,40,United-States,>50K
19,Private,195282,High School Grad,9,Never-married,Prof-specialty,Own-child,Black,Female,0,0,20,United-States,<=50K
51,Local-gov,96678,Masters,14,Married,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
66,Private,186324,Bachelors,13,Married,Sales,Husband,White,Male,0,0,5,United-States,>50K
36,Self-employed,257250,Associate's degree,11,Married,Farming-fishing,Husband,White,Male,0,0,99,United-States,<=50K
26,Private,212800,Associate's degree,12,Never-married,Prof-specialty,Own-child,White,Female,0,0,36,United-States,<=50K
39,Self-employed,195253,Professional Degree,15,Married,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
20,Private,435469,High School Grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,Mexico,<=50K
34,Private,73161,High School Grad,9,Married,Sales,Husband,White,Male,0,0,40,United-States,>50K
60,Private,178792,High School Grad,9,Widowed,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,<=50K
38,Private,32897,High School Incomplete,7,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
29,Private,250967,Associate's degree,11,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
49,Private,379779,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Private,220644,High School Grad,9,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
40,Self-employed,548664,High School Grad,9,Married,Craft-repair,Husband,White,Male,0,0,15,United-States,<=50K
27,Private,394927,Bachelors,13,Married,Sales,Husband,White,Male,0,0,55,United-States,<=50K
29,Private,236938,Associate's degree,12,Divorced,Craft-repair,Unmarried,White,Female,0,0,38,United-States,<=50K
38,Private,34378,High School Grad,9,Married,Sales,Husband,White,Male,0,0,55,United-States,<=50K
48,Self-employed,81513,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
37,Private,329026,High School Grad,9,Married,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
48,Private,26490,Bachelors,13,Widowed,Other-service,Unmarried,White,Female,0,0,20,United-States,<=50K
39,Private,101260,High School Grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
30,Private,45781,High School Grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
27,Private,134566,High School Grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Local-gov,103277,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,50,United-States,<=50K
18,Private,201871,High School Incomplete,8,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
50,Self-employed,167728,Doctorate,16,Married,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
42,Private,211517,High School Incomplete,7,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,207352,Bachelors,13,Married,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,40,India,>50K
34,Local-gov,104509,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
55,Self-employed,170350,High School Grad,9,Divorced,Other-service,Other-relative,White,Female,0,0,40,United-States,<=50K
56,Private,183884,High School Incomplete,7,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
63,Private,257659,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,3,United-States,<=50K
38,Private,252662,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Self-employed,356689,High School Grad,9,Married,Handlers-cleaners,Husband,White,Male,0,0,60,United-States,<=50K
35,Private,241306,Associate's degree,11,Married,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
53,Private,139127,High School Grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
46,Private,175625,Professional Degree,15,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
41,Private,111483,High School Grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
60,Self-employed,106118,High School Grad,9,Married,Sales,Husband,White,Male,0,0,70,United-States,>50K
19,Private,162094,High School Grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
28,Private,145284,High School Grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,70,United-States,<=50K
29,Private,242482,High School Grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,32,United-States,<=50K
18,Private,156950,High School Grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,35,United-States,<=50K
53,Private,215572,High School Grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
26,Private,173593,Masters,14,Married,Machine-op-inspct,Husband,White,Male,0,0,20,Canada,<=50K
28,Private,337664,High School Grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
32,Private,113504,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
27,Private,177072,High School Grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
35,Private,174503,High School Grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
36,Private,214807,High School Grad,9,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,37,United-States,<=50K
23,Private,100345,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,<=50K
22,Private,409230,High School Incomplete,8,Never-married,Transport-moving,Other-relative,White,Male,0,0,40,United-States,<=50K
65,Self-employed,115922,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
59,Private,375049,High School Grad,9,Married,Prof-specialty,Husband,White,Male,0,0,41,United-States,>50K
25,Private,243560,High School Grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,Columbia,<=50K
50,State-gov,276241,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
43,Private,498079,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
33,Private,188467,High School Grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
51,Self-employed,351278,Bachelors,13,Divorced,Farming-fishing,Unmarried,White,Male,0,0,50,United-States,<=50K
31,Private,182246,High School Grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K
47,Private,34248,Associate's degree,11,Married,Sales,Husband,White,Male,0,0,40,United-States,>50K
34,Private,381153,High School Grad,9,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
46,Private,100067,High School Incomplete,7,Married,Other-service,Wife,Black,Female,0,0,35,United-States,>50K
34,Private,208785,Associate's degree,12,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,>50K
31,Private,61559,High School Grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,50,United-States,<=50K
41,Private,176452,High School Grad,9,Married,Tech-support,Husband,White,Male,0,0,40,Peru,<=50K
41,Private,128700,High School Grad,9,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
27,Self-employed,328518,Associate's degree,11,Never-married,Prof-specialty,Other-relative,White,Male,0,0,30,United-States,<=50K
30,Private,201196,High School Incomplete,7,Never-married,Prof-specialty,Own-child,Black,Female,0,0,40,United-States,<=50K
24,Local-gov,212210,Associate's degree,12,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
59,Federal-gov,178660,Associate's degree,12,Married,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
35,Self-employed,22641,High School Grad,9,Married,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
59,Private,316027,High School Grad,9,Married,Other-service,Husband,White,Male,0,0,45,Cuba,<=50K
47,Private,431515,Associate's degree,11,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
51,Self-employed,149770,High School Grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,44,United-States,<=50K
42,Private,165916,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,<=50K
23,Private,217961,High School Grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,45,Outlying-US(Guam-USVI-etc),<=50K
43,Self-employed,350387,High School Grad,9,Married,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
29,State-gov,106972,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,<=50K
33,Private,131934,High School Grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K
25,Private,113654,High School Grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,37,United-States,<=50K
35,Private,218955,Bachelors,13,Married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,214635,High School Grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,42,United-States,<=50K
25,Private,200318,High School Grad,9,Married,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K
50,Private,138270,High School Grad,9,Married,Sales,Wife,Black,Female,0,0,40,United-States,<=50K
33,Private,103435,Associate's degree,11,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,<=50K
24,Private,175183,High School Grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Private,99870,Bachelors,13,Married,Sales,Husband,White,Male,0,0,55,United-States,<=50K
60,Private,113440,Bachelors,13,Divorced,Exec-managerial,Own-child,White,Male,0,0,60,United-States,<=50K
19,Private,85690,High School Grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,30,United-States,<=50K
24,Private,113936,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
32,Private,158291,High School Grad,9,Married,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
27,Private,193898,Bachelors,13,Married,Sales,Husband,White,Male,0,0,45,United-States,>50K
43,Private,191982,Associate's degree,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,55,United-States,<=50K
54,Private,271160,Associate's degree,11,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
22,Private,33087,High School Grad,9,Married,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K
29,Private,106153,High School Grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
22,Private,29444,High School Incomplete,8,Never-married,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,0,0,50,United-States,<=50K
37,Private,105021,Bachelors,13,Married,Sales,Husband,White,Male,0,0,50,United-States,>50K
38,Self-employed,239045,Doctorate,16,Married,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
68,Private,194746,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,Cuba,<=50K
36,Private,269042,High School Grad,9,Married,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,Laos,<=50K
32,Private,227931,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Private,181776,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,50,United-States,<=50K
32,Private,132601,Professional Degree,15,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
58,Private,205410,High School Grad,9,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,76460,High School Grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Private,295163,High School Incomplete,8,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
23,Private,69847,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,20,United-States,<=50K
24,Private,390608,High School Grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,36,United-States,<=50K
